Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1582799476.164153,10007885,6,0
2,Payment,1582799476.166336,10007391,4,0
2,Payment,1582799476.167417,10003515,5,0
1,NewOrder,1582799476.170668,10011975,5,0
1,NewOrder,1582799476.172829,10020016,6,0
3,OrderStatus,1582799476.174985,10003501,4,0
2,Payment,1582799476.176069,10004322,1,0
1,NewOrder,1582799476.177152,10040086,2,0
2,Payment,1582799476.178237,10003910,3,0
2,Payment,1582799476.179335,10008928,4,0
2,Payment,1582799476.180416,10004176,1,0
4,Delivery,1582799476.181496,10040102,9,0
2,Payment,1582799476.182581,10003476,3,0
1,NewOrder,1582799476.183665,10012544,5,0
2,Payment,1582799476.185830,10002918,1,0
2,Payment,1582799476.186910,10006343,8,0
2,Payment,1582799476.187990,10002040,3,0
2,Payment,1582799476.187990,10003880,0,0
3,OrderStatus,1582799476.189075,10004262,4,0
1,NewOrder,1582799476.190158,10035486,1,0
1,NewOrder,1582799476.191238,10009293,3,0
1,NewOrder,1582799476.192322,10022786,7,0
5,StockLevel,1582799476.193399,10003643,0,0
1,NewOrder,1582799476.194477,10011914,6,0
5,StockLevel,1582799476.195556,10003408,8,0
2,Payment,1582799476.196640,10002332,4,0
3,OrderStatus,1582799476.197724,10000589,5,0
2,Payment,1582799476.198812,10002729,0,0
2,Payment,1582799476.199889,10002595,5,0
2,Payment,1582799476.200971,10006444,8,0
1,NewOrder,1582799476.200971,10017316,4,0
1,NewOrder,1582799476.202052,10014426,3,0
2,Payment,1582799476.203164,10003287,0,0
1,NewOrder,1582799476.204246,10021634,5,0
1,NewOrder,1582799476.206440,10010632,6,0
2,Payment,1582799476.207550,10003888,0,0
2,Payment,1582799476.208634,10010386,8,0
2,Payment,1582799476.213007,10002599,0,0
4,Delivery,1582799476.215173,10037490,7,0
2,Payment,1582799476.216256,10003992,0,0
1,NewOrder,1582799476.217334,10011665,3,0
2,Payment,1582799476.218419,10003169,6,0
1,NewOrder,1582799476.219502,10032807,2,0
1,NewOrder,1582799476.220586,10011147,4,0
1,NewOrder,1582799476.221668,10015982,8,0
1,NewOrder,1582799476.222752,10016604,0,0
3,OrderStatus,1582799476.223832,10000094,6,0
1,NewOrder,1582799476.224909,10029592,9,0
1,NewOrder,1582799476.225986,10017030,6,0
2,Payment,1582799476.225987,10004044,1,0
1,NewOrder,1582799476.227065,10026194,5,0
2,Payment,1582799476.229243,10003737,3,0
1,NewOrder,1582799476.230322,10017559,1,0
1,NewOrder,1582799476.232486,10014915,4,0
1,NewOrder,1582799476.233571,10018683,3,0
2,Payment,1582799476.237930,10003783,8,0
4,Delivery,1582799476.240095,10079573,0,0
2,Payment,1582799476.242264,10003713,8,0
1,NewOrder,1582799476.243341,10011918,6,0
1,NewOrder,1582799476.246582,10036058,8,0
2,Payment,1582799476.247661,10003148,4,0
5,StockLevel,1582799476.248739,10004453,1,0
1,NewOrder,1582799476.251986,10009477,4,0
2,Payment,1582799476.253064,10003590,3,0
2,Payment,1582799476.254146,10002481,2,0
2,Payment,1582799476.255233,10002163,7,0
4,Delivery,1582799476.256318,10034188,1,0
1,NewOrder,1582799476.257400,10023736,5,0
2,Payment,1582799476.258481,10003050,9,0
1,NewOrder,1582799476.259580,10016879,6,0
5,StockLevel,1582799476.260662,10005700,2,0
1,NewOrder,1582799476.261742,10013405,3,0
2,Payment,1582799476.262826,9998999,7,0
2,Payment,1582799476.263907,10001902,4,0
4,Delivery,1582799476.264986,10074561,9,0
2,Payment,1582799476.264986,10001579,7,0
2,Payment,1582799476.266066,10004120,4,0
1,NewOrder,1582799476.267144,10013210,2,0
1,NewOrder,1582799476.268224,10020744,7,0
2,Payment,1582799476.270392,10003637,4,0
2,Payment,1582799476.275822,10002113,4,0
5,StockLevel,1582799476.276905,10002452,3,0
2,Payment,1582799476.277984,10002339,6,0
2,Payment,1582799476.277985,10003416,4,0
2,Payment,1582799476.279059,10004583,3,0
1,NewOrder,1582799476.280139,10014668,6,0
2,Payment,1582799476.281222,10003685,2,0
1,NewOrder,1582799476.282305,10020639,5,0
2,Payment,1582799476.283384,10002230,4,0
2,Payment,1582799476.284466,10006376,8,0
1,NewOrder,1582799476.285543,10008417,3,0
2,Payment,1582799476.286625,10002694,2,0
1,NewOrder,1582799476.287712,10013820,4,0
1,NewOrder,1582799476.289906,10020306,7,0
2,Payment,1582799476.290987,10003291,2,0
1,NewOrder,1582799476.290988,10011691,1,0
1,NewOrder,1582799476.292069,10019497,8,0
1,NewOrder,1582799476.294226,10020503,3,0
2,Payment,1582799476.295308,10003580,2,0
1,NewOrder,1582799476.296392,10017917,6,0
2,Payment,1582799476.298551,10004934,2,0
1,NewOrder,1582799476.302893,10011777,4,0
1,NewOrder,1582799476.303976,10016069,1,0
2,Payment,1582799476.303976,10007835,5,0
1,NewOrder,1582799476.305055,10011332,2,0
1,NewOrder,1582799476.310460,10010459,7,0
1,NewOrder,1582799476.311545,10026330,8,0
1,NewOrder,1582799476.312628,10038027,5,0
2,Payment,1582799476.315884,10002689,6,0
2,Payment,1582799476.316965,10002550,4,0
1,NewOrder,1582799476.316966,10012645,3,0
4,Delivery,1582799476.318062,10036151,2,0
2,Payment,1582799476.319143,10003735,6,0
2,Payment,1582799476.320223,10003458,4,0
2,Payment,1582799476.321317,10006055,0,0
1,NewOrder,1582799476.322398,10013617,1,0
1,NewOrder,1582799476.323482,10016827,7,0
1,NewOrder,1582799476.324566,10016360,6,0
5,StockLevel,1582799476.325646,10002781,4,0
1,NewOrder,1582799476.328895,10011003,0,0
1,NewOrder,1582799476.329979,10008672,4,0
2,Payment,1582799476.329980,10003994,3,0
1,NewOrder,1582799476.334329,10010102,3,0
4,Delivery,1582799476.336509,10080872,1,0
2,Payment,1582799476.337593,10008453,8,0
1,NewOrder,1582799476.339753,10008356,4,0
1,NewOrder,1582799476.340833,10020605,9,0
2,Payment,1582799476.341946,10005915,0,0
2,Payment,1582799476.341946,10002423,7,0
2,Payment,1582799476.343029,10004460,6,0
1,NewOrder,1582799476.344111,10011506,7,0
1,NewOrder,1582799476.345193,10016907,3,0
2,Payment,1582799476.346276,10007577,8,0
2,Payment,1582799476.347382,10005124,6,0
2,Payment,1582799476.348464,10004917,0,0
2,Payment,1582799476.349548,10002906,4,0
2,Payment,1582799476.350632,10009222,5,0
1,NewOrder,1582799476.353887,10008383,4,0
5,StockLevel,1582799476.354966,10002542,6,0
1,NewOrder,1582799476.354967,10015676,0,0
1,NewOrder,1582799476.356046,10037708,8,0
1,NewOrder,1582799476.357129,10017265,2,0
1,NewOrder,1582799476.358212,10012545,7,0
5,StockLevel,1582799476.359324,10003509,6,0
1,NewOrder,1582799476.360405,10044764,5,0
2,Payment,1582799476.361489,10007026,9,0
1,NewOrder,1582799476.362577,10021169,3,0
1,NewOrder,1582799476.363700,10019845,4,0
2,Payment,1582799476.364781,10002305,6,0
2,Payment,1582799476.367996,10003180,6,0
2,Payment,1582799476.369076,10007334,9,0
1,NewOrder,1582799476.371240,10019441,0,0
2,Payment,1582799476.372323,10002449,7,0
2,Payment,1582799476.373409,10002054,6,0
2,Payment,1582799476.374489,10004843,2,0
2,Payment,1582799476.375570,10003742,7,0
3,OrderStatus,1582799476.376658,10001131,6,0
2,Payment,1582799476.377744,10006550,9,0
1,NewOrder,1582799476.378826,10024149,6,0
1,NewOrder,1582799476.380990,10014179,7,0
2,Payment,1582799476.380990,10002334,2,0
1,NewOrder,1582799476.383156,10021505,2,0
2,Payment,1582799476.384239,10003749,4,0
1,NewOrder,1582799476.385323,10011619,3,0
1,NewOrder,1582799476.386409,10020548,9,0
5,StockLevel,1582799476.388579,10005056,4,0
2,Payment,1582799476.391861,10005641,0,0
2,Payment,1582799476.394025,10003128,4,0
1,NewOrder,1582799476.395114,10028393,8,0
2,Payment,1582799476.396240,10002986,7,0
3,OrderStatus,1582799476.397326,10001772,3,0
1,NewOrder,1582799476.398410,10014295,4,0
1,NewOrder,1582799476.399494,10014665,0,0
1,NewOrder,1582799476.400577,10019932,3,0
2,Payment,1582799476.401662,10001285,7,0
1,NewOrder,1582799476.403834,10016428,7,0
1,NewOrder,1582799476.404912,10011491,6,0
2,Payment,1582799476.405992,10003050,2,0
1,NewOrder,1582799476.405992,10025615,5,0
2,Payment,1582799476.407071,10007563,9,0
5,StockLevel,1582799476.409231,10005318,2,0
1,NewOrder,1582799476.412483,10018677,4,0
1,NewOrder,1582799476.415748,10019495,0,0
1,NewOrder,1582799476.416832,10008217,2,0
4,Delivery,1582799476.417912,10074754,9,0
2,Payment,1582799476.418992,10001519,6,0
2,Payment,1582799476.418992,10008889,1,0
2,Payment,1582799476.420074,10004405,7,0
2,Payment,1582799476.421159,10003911,3,0
2,Payment,1582799476.422243,10002806,6,0
1,NewOrder,1582799476.423326,10033258,8,0
2,Payment,1582799476.424413,10004239,7,0
1,NewOrder,1582799476.425493,10012550,2,0
2,Payment,1582799476.426578,10003599,6,0
3,OrderStatus,1582799476.427662,9999878,3,0
1,NewOrder,1582799476.428743,10017740,3,0
2,Payment,1582799476.429828,10005477,1,0
1,NewOrder,1582799476.430907,10024661,7,0
1,NewOrder,1582799476.431991,10020921,6,0
1,NewOrder,1582799476.431991,10017158,4,0
2,Payment,1582799476.433074,10004874,5,0
2,Payment,1582799476.435242,10004296,0,0
2,Payment,1582799476.436325,10007442,1,0
1,NewOrder,1582799476.438485,10016157,5,0
2,Payment,1582799476.439564,10003292,2,0
1,NewOrder,1582799476.440642,10015411,0,0
1,NewOrder,1582799476.443894,10010385,2,0
2,Payment,1582799476.444970,10007674,1,0
2,Payment,1582799476.446047,10008123,3,0
1,NewOrder,1582799476.449342,10015361,4,0
1,NewOrder,1582799476.453707,10019422,1,0
1,NewOrder,1582799476.454789,10021540,6,0
1,NewOrder,1582799476.455827,10021631,3,0
1,NewOrder,1582799476.456907,10008254,2,0
3,OrderStatus,1582799476.457987,9998927,5,0
1,NewOrder,1582799476.457988,10019928,7,0
1,NewOrder,1582799476.459068,10016562,0,0
2,Payment,1582799476.460149,10005393,8,0
2,Payment,1582799476.461240,10000866,5,0
2,Payment,1582799476.462325,10004481,5,0
3,OrderStatus,1582799476.465562,10001440,4,0
3,OrderStatus,1582799476.466649,10003773,2,0
2,Payment,1582799476.467732,10008880,8,0
2,Payment,1582799476.468824,10002344,5,0
2,Payment,1582799476.469901,10001166,4,0
1,NewOrder,1582799476.470979,10016780,2,0
2,Payment,1582799476.470980,10003422,4,0
2,Payment,1582799476.472058,10002508,5,0
1,NewOrder,1582799476.473139,10037716,1,0
1,NewOrder,1582799476.474224,10021640,4,0
1,NewOrder,1582799476.475309,10017350,5,0
2,Payment,1582799476.476391,10003693,0,0
1,NewOrder,1582799476.477471,10011392,6,0
2,Payment,1582799476.478557,10007780,8,0
1,NewOrder,1582799476.479649,10023407,3,0
1,NewOrder,1582799476.480735,10019397,7,0
2,Payment,1582799476.481823,10002561,0,0
2,Payment,1582799476.484021,10004775,0,0
1,NewOrder,1582799476.486186,10035186,8,0
1,NewOrder,1582799476.487270,10010401,2,0
1,NewOrder,1582799476.488355,10016262,0,0
2,Payment,1582799476.489442,10004113,6,0
1,NewOrder,1582799476.493769,10044453,9,0
1,NewOrder,1582799476.494832,10018672,5,0
1,NewOrder,1582799476.495911,10017593,6,0
1,NewOrder,1582799476.496990,10010843,4,0
1,NewOrder,1582799476.496991,10019084,2,0
1,NewOrder,1582799476.500238,10017355,7,0
1,NewOrder,1582799476.503488,10040261,3,0
1,NewOrder,1582799476.505663,10018990,0,0
2,Payment,1582799476.508910,10002896,4,0
1,NewOrder,1582799476.511072,10038454,1,0
2,Payment,1582799476.512157,10003195,4,0
1,NewOrder,1582799476.513242,10019023,5,0
1,NewOrder,1582799476.514326,10016780,6,0
1,NewOrder,1582799476.516491,10017968,4,0
2,Payment,1582799476.517575,10002940,2,0
2,Payment,1582799476.518652,10003105,7,0
2,Payment,1582799476.521903,10002731,2,0
1,NewOrder,1582799476.522985,10036678,8,0
2,Payment,1582799476.522986,10003477,7,0
2,Payment,1582799476.524085,10004846,2,0
1,NewOrder,1582799476.525168,10013720,0,0
2,Payment,1582799476.526254,10004186,7,0
1,NewOrder,1582799476.529493,10017499,2,0
1,NewOrder,1582799476.531653,10012086,7,0
2,Payment,1582799476.532737,10002652,6,0
2,Payment,1582799476.533834,10002779,5,0
1,NewOrder,1582799476.534917,10019565,4,0
4,Delivery,1582799476.535995,10036977,6,0
1,NewOrder,1582799476.535995,10012978,5,0
2,Payment,1582799476.538154,10008863,9,0
2,Payment,1582799476.539237,10003728,0,0
2,Payment,1582799476.543609,10003383,0,0
2,Payment,1582799476.544690,10002920,7,0
2,Payment,1582799476.545775,10009173,3,0
2,Payment,1582799476.547910,10003225,0,0
2,Payment,1582799476.548989,10002146,2,0
1,NewOrder,1582799476.548989,10035216,9,0
1,NewOrder,1582799476.550065,10029758,7,0
2,Payment,1582799476.551149,10002541,5,0
2,Payment,1582799476.552227,10002203,1,0
2,Payment,1582799476.553314,10002401,2,0
3,OrderStatus,1582799476.554402,9998911,0,0
1,NewOrder,1582799476.555485,10015067,0,0
4,Delivery,1582799476.556570,10036087,5,0
2,Payment,1582799476.557650,10001595,1,0
3,OrderStatus,1582799476.558732,9997856,4,0
1,NewOrder,1582799476.559836,10010879,3,0
1,NewOrder,1582799476.560916,10040578,2,0
1,NewOrder,1582799476.561998,10004872,4,0
2,Payment,1582799476.561998,10003328,1,0
2,Payment,1582799476.563080,10002765,8,0
1,NewOrder,1582799476.566332,10034582,1,0
2,Payment,1582799476.567411,10006432,8,0
1,NewOrder,1582799476.568496,10014277,4,0
2,Payment,1582799476.571747,10003622,0,0
1,NewOrder,1582799476.572830,10021621,3,0
2,Payment,1582799476.573917,10004095,6,0
2,Payment,1582799476.574997,10003543,8,0
2,Payment,1582799476.574998,10004444,0,0
1,NewOrder,1582799476.578241,10021523,6,0
2,Payment,1582799476.579327,10003490,8,0
3,OrderStatus,1582799476.580407,10001277,0,0
1,NewOrder,1582799476.581490,10021265,7,0
2,Payment,1582799476.582573,10003917,0,0
5,StockLevel,1582799476.583654,10004113,4,0
1,NewOrder,1582799476.584742,10018432,8,0
2,Payment,1582799476.585841,10007982,9,0
2,Payment,1582799476.586922,10004413,0,0
2,Payment,1582799476.588005,10004245,4,0
2,Payment,1582799476.592334,10003620,0,0
2,Payment,1582799476.593414,10002540,4,0
3,OrderStatus,1582799476.594496,10000148,5,0
2,Payment,1582799476.595584,10010977,9,0
1,NewOrder,1582799476.596671,10007900,3,0
1,NewOrder,1582799476.597756,10013541,5,0
2,Payment,1582799476.598832,10001113,0,0
2,Payment,1582799476.599911,9999642,4,0
1,NewOrder,1582799476.600987,10019472,4,0
1,NewOrder,1582799476.600988,10012086,6,0
1,NewOrder,1582799476.602068,10020614,0,0
1,NewOrder,1582799476.603152,10041703,1,0
2,Payment,1582799476.604267,10006005,2,0
2,Payment,1582799476.605373,10001721,7,0
1,NewOrder,1582799476.606455,10012403,8,0
1,NewOrder,1582799476.607534,10029182,3,0
1,NewOrder,1582799476.608617,10022362,9,0
2,Payment,1582799476.609698,10001637,7,0
1,NewOrder,1582799476.610779,10040982,2,0
1,NewOrder,1582799476.611832,10012239,5,0
2,Payment,1582799476.612910,10003139,7,0
1,NewOrder,1582799476.613993,10011310,6,0
3,OrderStatus,1582799476.616152,10002010,7,0
1,NewOrder,1582799476.618301,10016671,7,0
5,StockLevel,1582799476.619424,10005958,8,0
3,OrderStatus,1582799476.621584,10000950,4,0
1,NewOrder,1582799476.622667,10009139,4,0
2,Payment,1582799476.623746,10003652,0,0
1,NewOrder,1582799476.624838,10020782,5,0
2,Payment,1582799476.625918,10003714,6,0
1,NewOrder,1582799476.627042,10009191,8,0
3,OrderStatus,1582799476.628121,10001911,0,0
2,Payment,1582799476.630279,10003659,6,0
1,NewOrder,1582799476.631362,10011274,0,0
2,Payment,1582799476.632446,10008953,9,0
1,NewOrder,1582799476.633527,10013007,4,0
2,Payment,1582799476.634611,10003541,6,0
5,StockLevel,1582799476.635692,10006003,7,0
2,Payment,1582799476.636819,10003600,8,0
2,Payment,1582799476.637896,10010596,3,0
1,NewOrder,1582799476.638997,10011567,6,0
1,NewOrder,1582799476.641195,10009845,8,0
1,NewOrder,1582799476.642276,10040539,9,0
1,NewOrder,1582799476.643354,10017632,7,0
2,Payment,1582799476.644435,10002594,0,0
1,NewOrder,1582799476.645515,10043760,1,0
1,NewOrder,1582799476.646601,10010532,5,0
5,StockLevel,1582799476.647688,10003640,4,0
4,Delivery,1582799476.648768,10040539,0,0
1,NewOrder,1582799476.649831,10039859,3,0
4,Delivery,1582799476.650910,10040831,6,0
1,NewOrder,1582799476.651990,10011495,8,0
1,NewOrder,1582799476.651991,10009427,4,0
2,Payment,1582799476.653069,10007991,2,0
2,Payment,1582799476.657394,10004024,5,0
2,Payment,1582799476.661730,10004008,7,0
2,Payment,1582799476.662824,10006817,2,0
1,NewOrder,1582799476.663923,10009303,4,0
2,Payment,1582799476.665005,10000749,5,0
1,NewOrder,1582799476.665006,10016244,8,0
2,Payment,1582799476.666087,10004207,7,0
2,Payment,1582799476.667173,10003114,5,0
2,Payment,1582799476.670531,10008166,2,0
1,NewOrder,1582799476.671612,10018624,7,0
1,NewOrder,1582799476.672690,10018228,5,0
2,Payment,1582799476.673768,10003572,4,0
3,OrderStatus,1582799476.677005,10002547,4,0
2,Payment,1582799476.679165,10006976,2,0
3,OrderStatus,1582799476.680245,10001067,4,0
2,Payment,1582799476.682411,10003603,8,0
2,Payment,1582799476.683497,10001905,4,0
2,Payment,1582799476.684579,10007673,9,0
2,Payment,1582799476.686740,10002110,4,0
1,NewOrder,1582799476.687827,10028073,8,0
2,Payment,1582799476.688908,10000425,2,0
2,Payment,1582799476.689988,10002890,4,0
1,NewOrder,1582799476.689988,10025488,1,0
4,Delivery,1582799476.691070,10036911,0,0
2,Payment,1582799476.692156,10001426,2,0
1,NewOrder,1582799476.693238,10034169,3,0
2,Payment,1582799476.694325,10000420,7,0
1,NewOrder,1582799476.695409,10016044,5,0
5,StockLevel,1582799476.696490,10000935,6,0
2,Payment,1582799476.697573,10003422,9,0
3,OrderStatus,1582799476.698654,9996496,4,0
5,StockLevel,1582799476.699736,9999245,2,0
3,OrderStatus,1582799476.700828,9996229,7,0
1,NewOrder,1582799476.701908,10014072,4,0
1,NewOrder,1582799476.702988,10012326,7,0
1,NewOrder,1582799476.702988,10009455,6,0
2,Payment,1582799476.704071,9999558,2,0
1,NewOrder,1582799476.705150,10016797,9,0
1,NewOrder,1582799476.706231,10011479,2,0
1,NewOrder,1582799476.712720,10018923,5,0
1,NewOrder,1582799476.713809,10013897,6,0
1,NewOrder,1582799476.715967,10021489,7,0
1,NewOrder,1582799476.717054,10021201,1,0
1,NewOrder,1582799476.718138,10030125,8,0
5,StockLevel,1582799476.719219,10002616,4,0
1,NewOrder,1582799476.720304,10012064,2,0
2,Payment,1582799476.722468,10003450,4,0
2,Payment,1582799476.723546,10007382,9,0
5,StockLevel,1582799476.726786,10003658,4,0
1,NewOrder,1582799476.728909,10039649,3,0
1,NewOrder,1582799476.729989,10030272,6,0
1,NewOrder,1582799476.729989,10019498,0,0
1,NewOrder,1582799476.731070,10008790,4,0
1,NewOrder,1582799476.732154,10022013,9,0
1,NewOrder,1582799476.733258,10012978,5,0
1,NewOrder,1582799476.734342,10018043,2,0
1,NewOrder,1582799476.738769,10017253,7,0
1,NewOrder,1582799476.739828,10017064,1,0
2,Payment,1582799476.740944,10002831,4,0
2,Payment,1582799476.744177,10003313,4,0
2,Payment,1582799476.746336,10004215,5,0
2,Payment,1582799476.747417,10003657,4,0
1,NewOrder,1582799476.748497,10036885,8,0
2,Payment,1582799476.750666,10007173,0,0
2,Payment,1582799476.751745,10002335,5,0
2,Payment,1582799476.752840,10001591,4,0
2,Payment,1582799476.753921,10006518,2,0
2,Payment,1582799476.755026,10002713,5,0
2,Payment,1582799476.755027,10003889,9,0
1,NewOrder,1582799476.756107,10017540,4,0
1,NewOrder,1582799476.757190,10012795,7,0
2,Payment,1582799476.758274,10010752,1,0
4,Delivery,1582799476.759354,10035359,5,0
2,Payment,1582799476.760435,10004843,0,0
3,OrderStatus,1582799476.761521,9999622,9,0
1,NewOrder,1582799476.762605,10017027,6,0
4,Delivery,1582799476.763702,10070728,2,0
2,Payment,1582799476.764787,10001155,9,0
1,NewOrder,1582799476.766952,10022966,0,0
1,NewOrder,1582799476.766952,10023284,9,0
2,Payment,1582799476.769114,10008331,3,0
2,Payment,1582799476.770193,10006818,1,0
2,Payment,1582799476.771272,10003598,7,0
1,NewOrder,1582799476.773437,10015774,4,0
2,Payment,1582799476.775601,10003764,7,0
2,Payment,1582799476.777769,10007090,1,0
2,Payment,1582799476.778832,10007663,3,0
2,Payment,1582799476.779908,10004055,7,0
1,NewOrder,1582799476.780983,10015829,6,0
2,Payment,1582799476.784219,10003672,7,0
2,Payment,1582799476.785318,10007786,1,0
1,NewOrder,1582799476.786400,10022044,8,0
2,Payment,1582799476.787483,10007376,3,0
1,NewOrder,1582799476.788567,10021681,7,0
2,Payment,1582799476.789652,10003815,4,0
2,Payment,1582799476.790738,10003576,0,0
1,NewOrder,1582799476.791827,10020773,9,0
2,Payment,1582799476.793986,10007491,1,0
2,Payment,1582799476.793986,10003779,4,0
2,Payment,1582799476.795101,10003792,0,0
2,Payment,1582799476.796182,10003532,5,0
2,Payment,1582799476.797266,10010055,3,0
2,Payment,1582799476.798352,10003292,6,0
1,NewOrder,1582799476.799432,10013708,4,0
1,NewOrder,1582799476.800514,10024504,0,0
4,Delivery,1582799476.801598,10037599,5,0
5,StockLevel,1582799476.802680,10005044,1,0
1,NewOrder,1582799476.803761,10017102,6,0
1,NewOrder,1582799476.806991,10017589,3,0
2,Payment,1582799476.808127,10007471,1,0
2,Payment,1582799476.809210,10007452,8,0
2,Payment,1582799476.811362,10002804,7,0
